date,product,customer_segment,price,competitor_price,quantity_sold,unit_cost,inventory_level,days_since_promotion,competitor_promotion,month,quarter,day_of_week,revenue,cost,profit,margin_percent,price_diff_competitor,price_ratio_competitor,price_pct_vs_competitor,is_premium_vs_competitor,product_base_price,price_vs_product_norm,price_tier,year,week_of_year,day_of_year,is_academic_start,is_summer_slowdown,is_year_end,is_quarter_end,is_weekend,season,competitive_intensity,promo_recency,inventory_pct,inventory_status,high_inventory_flag,price_inventory_pressure,overpriced_overstocked,competitor_promo_high_season,premium_in_low_season,product_segment_combo,price_ma_7d,price_ma_30d,price_momentum,qty_ma_7d,qty_ma_30d,demand_trend,product_encoded,segment_encoded,season_encoded,profit_per_unit,margin_pct
2022-02-27,PCR_System,Pharma,8276.3,7527.13,150,3040.0,114,149,1,2,1,6,1241445.0,456000.0,785445.0,63.27,749.1699999999992,1.0995293026691446,9.95,1,8024.76,3.13,Medium,2022,8,58,0,0,0,0,1,Winter,749.1699999999992,Long_Ago,57.3,High,0,0.0179349,0,0,0,PCR_System_Pharma,7938.448571428571,8149.8223333333335,1.55,106.71428571428571,99.7,7.014285714285705,2,3,3,5236.3,63.27
2022-02-27,PCR_System,Academic,8867.27,9454.52,56,3040.0,123,18,0,2,1,6,496567.12,170240.0,326327.12,65.72,-587.25,0.9378868520030631,-6.21,0,8024.76,10.5,High,2022,8,58,0,0,0,0,1,Winter,0.0,Recent,61.8,High,0,0.06489,0,0,0,PCR_System_Academic,7910.375714285715,8208.418333333333,8.03,106.85714285714286,99.33333333333333,7.523809523809533,2,0,3,5827.27,65.72
2022-02-27,PCR_System,Biotech,8677.27,8878.27,100,3040.0,15,56,0,2,1,6,867727.0,304000.0,563727.0,64.97,-201.0,0.9773604542326376,-2.26,0,8024.76,8.13,High,2022,8,58,0,0,0,0,1,Winter,0.0,Medium,7.5,Low,0,0.0060975000000000005,0,0,0,PCR_System_Biotech,7901.435714285714,8199.812,5.82,112.14285714285714,98.7,13.442857142857136,2,1,3,5637.27,64.97
2022-02-28,PCR_System,Academic,8779.84,8859.47,55,3040.0,90,45,0,2,1,0,482891.2,167200.0,315691.2,65.38,-79.6299999999992,0.9910118776856855,-0.9,0,8024.76,9.41,High,2022,9,59,0,0,0,0,0,Winter,0.0,Medium,45.2,Medium,0,0.0425332,0,0,0,PCR_System_Academic,8162.874285714285,8221.84,6.79,99.0,98.33333333333333,0.6666666666666714,2,0,3,5739.84,65.38
2022-03-01,PCR_System,Academic,8491.49,8187.52,67,3040.0,30,154,0,3,1,1,568929.83,203680.0,365249.83,64.2,303.96999999999935,1.0371260161807236,3.71,1,8024.76,5.82,High,2022,9,60,0,0,0,1,0,Spring,0.0,Long_Ago,15.1,Low,0,0.0087882,0,0,0,PCR_System_Academic,8303.060000000001,8259.450666666666,2.81,97.42857142857143,95.53333333333333,1.8952380952380992,2,0,1,5451.49,64.2
2022-03-02,PCR_System,Biotech,7613.49,7921.62,113,3040.0,190,163,0,3,1,2,860324.37,343520.0,516804.37,60.07,-308.1300000000001,0.9611026532451695,-3.89,0,8024.76,-5.13,Medium,2022,9,61,0,0,0,1,0,Spring,0.0,Long_Ago,95.5,Very_High,1,-0.04899149999999999,0,0,0,PCR_System_Biotech,8285.547142857144,8238.549333333332,-7.59,97.28571428571429,95.7,1.585714285714289,2,1,1,4573.49,60.07
2022-03-02,PCR_System,Academic,8587.38,8782.29,56,3040.0,65,84,0,3,1,2,480893.28,170240.0,310653.28,64.6,-194.91000000000167,0.9778064718883114,-2.22,0,8024.76,7.01,High,2022,9,61,0,0,0,1,0,Spring,0.0,Medium,32.7,Medium,0,0.0229227,0,0,0,PCR_System_Academic,8470.434285714286,8224.770333333332,4.41,85.28571428571429,94.43333333333334,-9.147619047619045,2,0,1,5547.38,64.6
2022-03-03,PCR_System,Pharma,7744.06,8442.22,172,3040.0,146,83,0,3,1,3,1331978.32,522880.0,809098.3200000001,60.74,-698.159999999999,0.9173013733354498,-8.27,0,8024.76,-3.5,Medium,2022,9,62,0,0,0,1,0,Spring,0.0,Medium,73.4,High,0,-0.025690000000000004,0,0,0,PCR_System_Pharma,8394.4,8180.936666666666,-5.34,88.42857142857143,97.3,-8.871428571428567,2,3,1,4704.06,60.74
2022-03-04,PCR_System,Academic,7765.46,7570.78,63,3040.0,113,145,1,3,1,4,489223.98,191520.0,297703.98,60.85,194.6800000000003,1.0257146555572874,2.57,1,8024.76,-3.23,Medium,2022,9,63,0,0,0,1,0,Spring,194.6800000000003,Long_Ago,56.8,High,0,-0.0183464,0,0,0,PCR_System_Academic,8236.99857142857,8189.650333333334,-5.18,89.42857142857143,96.43333333333334,-7.0047619047619065,2,0,1,4725.46,60.85
2022-03-04,PCR_System,Pharma,8428.22,8816.05,124,3040.0,97,111,0,3,1,4,1045099.28,376960.0,668139.2799999999,63.93,-387.8299999999999,0.9560086433266599,-4.4,0,8024.76,5.03,Medium,2022,9,63,0,0,0,1,0,Spring,0.0,Long_Ago,48.7,Medium,0,0.024496100000000003,0,0,0,PCR_System_Pharma,8201.42,8236.530666666667,2.33,92.85714285714286,95.4,-2.5428571428571445,2,3,1,5388.22,63.93
2022-03-04,PCR_System,Academic,8111.14,8439.87,82,3040.0,178,56,0,3,1,4,665113.48,249280.0,415833.48,62.52,-328.7300000000005,0.9610503479318994,-3.89,0,8024.76,1.08,Medium,2022,9,63,0,0,0,1,0,Spring,0.0,Medium,89.4,Very_High,1,0.009655200000000001,1,0,0,PCR_System_Academic,8105.891428571429,8205.101333333334,-1.15,96.71428571428571,96.33333333333333,0.3809523809523796,2,0,1,5071.14,62.52
2022-03-05,PCR_System,Academic,7962.43,7187.47,67,3040.0,56,145,1,3,1,5,533482.81,203680.0,329802.81000000006,61.82,774.96,1.107820971774491,10.78,1,8024.76,-0.78,Medium,2022,9,64,0,0,0,1,1,Spring,774.96,Long_Ago,28.1,Medium,0,-0.0021918000000000003,0,0,0,PCR_System_Academic,8030.311428571428,8243.271666666666,-3.41,96.71428571428571,93.93333333333334,2.780952380952371,2,0,1,4922.43,61.82
2022-03-05,PCR_System,Biotech,7936.46,7462.58,139,3040.0,165,98,0,3,1,5,1103167.94,422560.0,680607.94,61.7,473.8800000000001,1.0635008267918067,6.35,1,8024.76,-1.1,Medium,2022,9,64,0,0,0,1,1,Spring,0.0,Long_Ago,82.9,Very_High,1,-0.009119000000000002,0,0,0,PCR_System_Biotech,8076.45,8215.165333333334,-3.39,100.42857142857143,96.66666666666667,3.761904761904759,2,1,1,4896.46,61.7
2022-03-05,PCR_System,Academic,8141.57,8665.29,59,3040.0,150,13,0,3,1,5,480352.63,179360.0,300992.63,62.66,-523.7200000000012,0.9395611687548828,-6.04,0,8024.76,1.46,Medium,2022,9,64,0,0,0,1,1,Spring,0.0,Recent,75.4,High,1,0.0110084,1,0,0,PCR_System_Academic,8012.762857142858,8200.978666666666,-0.72,100.85714285714286,94.5,6.357142857142861,2,0,1,5101.57,62.66
2022-03-05,PCR_System,Government,8603.49,7758.9,94,3040.0,74,146,0,3,1,5,808728.0599999999,285760.0,522968.06,64.67,844.5900000000001,1.108854347910142,10.89,1,8024.76,7.21,High,2022,9,64,0,0,0,1,1,Spring,0.0,Long_Ago,37.2,Medium,0,0.026821200000000003,0,0,0,PCR_System_Government,8135.538571428571,8190.233333333334,5.05,89.71428571428571,95.66666666666667,-5.952380952380963,2,2,1,5563.49,64.67
2022-03-06,PCR_System,Pharma,8179.93,7651.11,151,3040.0,165,155,0,3,1,6,1235169.43,459040.0,776129.4299999999,62.84,528.8200000000006,1.069116768678009,6.91,1,8024.76,1.93,Medium,2022,9,65,0,0,0,1,1,Spring,0.0,Long_Ago,82.9,Very_High,1,0.0159997,1,0,0,PCR_System_Pharma,8194.74857142857,8211.968666666666,-0.39,102.28571428571429,97.16666666666667,5.11904761904762,2,3,1,5139.93,62.84
2022-03-08,PCR_System,Pharma,7826.26,8326.09,171,3040.0,154,128,0,3,1,1,1338290.46,519840.0,818450.46,61.16,-499.8299999999999,0.9399682203771518,-6.0,0,8024.76,-2.47,Medium,2022,10,67,0,0,0,1,0,Spring,0.0,Long_Ago,77.4,Very_High,1,-0.019117800000000004,0,0,0,PCR_System_Pharma,8108.754285714286,8167.749,-4.18,109.0,99.86666666666666,9.13333333333334,2,3,1,4786.26,61.16
2022-03-08,PCR_System,Academic,8515.55,8825.53,61,3040.0,157,122,0,3,1,1,519448.54999999993,185440.0,334008.55,64.3,-309.9800000000014,0.9648768969115734,-3.51,0,8024.76,6.12,High,2022,10,67,0,0,0,1,0,Spring,0.0,Long_Ago,78.9,Very_High,1,0.048286800000000005,1,0,0,PCR_System_Academic,8166.527142857142,8153.278,4.44,106.0,98.4,7.599999999999994,2,0,1,5475.55,64.3
2022-03-08,PCR_System,Academic,9139.41,9705.24,53,3040.0,151,54,0,3,1,1,484388.73,161120.0,323268.73,66.74,-565.8299999999999,0.9416985051374309,-5.83,0,8024.76,13.89,High,2022,10,67,0,0,0,1,0,Spring,0.0,Medium,75.9,Very_High,1,0.1054251,1,0,0,PCR_System_Academic,8334.667142857143,8222.662666666667,11.15,104.0,95.53333333333333,8.466666666666669,2,0,1,6099.41,66.74
2022-03-11,PCR_System,Academic,7967.54,7221.79,78,3040.0,113,52,0,3,1,4,621468.12,237120.0,384348.12,61.85,745.75,1.103263872253278,10.33,1,8024.76,-0.71,Medium,2022,10,70,0,0,0,1,0,Spring,0.0,Medium,56.8,High,0,-0.0040328,0,0,0,PCR_System_Academic,8339.107142857143,8201.308,-2.85,95.28571428571429,96.3,-1.0142857142857054,2,0,1,4927.54,61.85
2022-03-12,PCR_System,Academic,7679.21,7039.61,77,3040.0,63,135,0,3,1,5,591299.17,234080.0,357219.17000000004,60.41,639.6000000000004,1.0908573060155322,9.09,1,8024.76,-4.31,Medium,2022,10,71,0,0,0,1,1,Spring,0.0,Long_Ago,31.7,Medium,0,-0.0136627,0,0,0,PCR_System_Academic,8273.055714285714,8174.836333333334,-6.06,97.85714285714286,94.8,3.057142857142864,2,0,1,4639.21,60.41
2022-03-13,PCR_System,Biotech,9182.3,9546.54,93,3040.0,189,173,0,3,1,6,853953.8999999999,282720.0,571233.8999999999,66.89,-364.2400000000016,0.9618458624800188,-3.82,0,8024.76,14.42,High,2022,10,72,0,0,0,1,1,Spring,0.0,Long_Ago,95.0,Very_High,1,0.13699,1,0,0,PCR_System_Biotech,8355.742857142857,8213.655666666666,11.79,97.71428571428571,93.83333333333333,3.8809523809523796,2,1,1,6142.3,66.89
2022-03-13,PCR_System,Pharma,8402.82,8743.56,122,3040.0,77,56,0,3,1,6,1025144.04,370880.0,654264.0399999999,63.82,-340.7399999999998,0.9610296035024636,-3.9,0,8024.76,4.71,Medium,2022,10,72,0,0,0,1,1,Spring,0.0,Medium,38.7,Medium,0,0.018227700000000003,0,0,0,PCR_System_Pharma,8387.584285714285,8217.235333333334,2.26,93.57142857142857,95.5,-1.9285714285714306,2,3,1,5362.82,63.82
2022-03-13,PCR_System,Government,8570.93,9252.97,85,3040.0,12,119,0,3,1,6,728529.05,258400.0,470129.0500000001,64.53,-682.039999999999,0.9262896129567048,-7.37,0,8024.76,6.81,High,2022,10,72,0,0,0,1,1,Spring,0.0,Long_Ago,6.0,Low,0,0.004085999999999999,0,0,0,PCR_System_Government,8493.965714285714,8224.755333333333,4.21,81.28571428571429,96.16666666666667,-14.88095238095238,2,2,1,5530.93,64.53
2022-03-15,PCR_System,Pharma,8413.17,8431.12,166,3040.0,101,142,0,3,1,1,1396586.22,504640.0,891946.22,63.87,-17.950000000000728,0.9978709827401341,-0.21,0,8024.76,4.84,Medium,2022,11,74,0,0,0,1,0,Spring,0.0,Long_Ago,50.8,High,0,0.0245872,0,0,0,PCR_System_Pharma,8479.34,8203.068333333335,2.56,96.28571428571429,99.86666666666666,-3.5809523809523682,2,3,1,5373.17,63.87
2022-03-15,PCR_System,Government,7629.5,8231.13,90,3040.0,125,50,0,3,1,1,686655.0,273600.0,413055.0,60.15,-601.6299999999992,0.9269079701086,-7.31,0,8024.76,-4.93,Medium,2022,11,74,0,0,0,1,0,Spring,0.0,Medium,62.8,High,0,-0.0309604,0,0,0,PCR_System_Government,8263.638571428572,8166.056666666667,-6.57,101.57142857142857,100.76666666666667,0.8047619047619037,2,2,1,4589.5,60.15
2022-03-15,PCR_System,Academic,8147.15,7723.21,56,3040.0,196,54,0,3,1,1,456240.4,170240.0,286000.4,62.69,423.9399999999996,1.0548916836393156,5.49,1,8024.76,1.53,Medium,2022,11,74,0,0,0,1,0,Spring,0.0,Medium,98.5,Very_High,1,0.0150705,1,0,0,PCR_System_Academic,8289.297142857142,8205.969333333333,-0.72,98.42857142857143,97.73333333333333,0.6952380952380963,2,0,1,5107.15,62.69
2022-03-16,PCR_System,Pharma,8893.91,8388.1,110,3040.0,94,80,0,3,1,2,978330.1,334400.0,643930.1,65.82,505.8099999999995,1.0603009024689738,6.03,1,8024.76,10.83,High,2022,11,75,0,0,0,1,0,Spring,0.0,Medium,47.2,Medium,0,0.051117600000000006,0,0,0,PCR_System_Pharma,8462.825714285715,8252.093333333332,7.78,103.14285714285714,98.8,4.342857142857142,2,3,1,5853.91,65.82
2022-03-16,PCR_System,Biotech,8251.63,8722.38,111,3040.0,114,161,1,3,1,2,915930.93,337440.0,578490.9299999999,63.16,-470.75,0.9460296386995293,-5.4,0,8024.76,2.83,Medium,2022,11,75,0,0,0,1,0,Spring,470.75,Long_Ago,57.3,High,0,0.0162159,0,0,0,PCR_System_Biotech,8329.872857142856,8269.278333333334,-0.21,105.71428571428571,98.7,7.014285714285705,2,1,1,5211.63,63.16
2022-03-16,PCR_System,Academic,8175.1,8251.21,70,3040.0,40,125,0,3,1,2,572257.0,212800.0,359457.0,62.81,-76.10999999999876,0.9907758983227916,-0.92,0,8024.76,1.87,Medium,2022,11,75,0,0,0,1,0,Spring,0.0,Long_Ago,20.1,Low,0,0.0037587000000000007,0,0,0,PCR_System_Academic,8297.341428571428,8298.676,-1.49,98.28571428571429,96.36666666666666,1.9190476190476318,2,0,1,5135.1,62.81
2022-03-17,PCR_System,Academic,8929.76,8456.89,64,3040.0,12,51,0,3,1,3,571504.64,194560.0,376944.64,65.96,472.8700000000008,1.0559153542259625,5.59,1,8024.76,11.28,High,2022,11,76,0,0,0,1,0,Spring,0.0,Medium,6.0,Low,0,0.006768,0,0,0,PCR_System_Academic,8348.602857142858,8320.458,7.32,95.28571428571429,93.5,1.7857142857142918,2,0,1,5889.76,65.96
2022-03-17,PCR_System,Government,8090.49,8839.82,80,3040.0,137,78,1,3,1,3,647239.2,243200.0,404039.2,62.43,-749.3299999999999,0.9152324368595741,-8.48,0,8024.76,0.82,Medium,2022,11,76,0,0,0,1,0,Spring,749.3299999999999,Medium,68.8,High,0,0.005641599999999999,0,0,0,PCR_System_Government,8302.505714285715,8294.565333333334,-2.46,83.0,94.3,-11.299999999999997,2,2,1,5050.49,62.43
2022-03-18,PCR_System,Biotech,8002.5,8065.52,128,3040.0,15,23,1,3,1,4,1024320.0,389120.0,635200.0,62.01,-63.02000000000044,0.9921864926253979,-0.78,0,8024.76,-0.28,Medium,2022,11,77,0,0,0,1,0,Spring,63.02000000000044,Recent,7.5,Low,0,-0.00021000000000000004,0,0,0,PCR_System_Biotech,8355.791428571427,8272.073,-3.26,88.42857142857143,95.23333333333333,-6.804761904761904,2,1,1,4962.5,62.01
2022-03-18,PCR_System,Academic,6840.47,6363.84,70,3040.0,91,17,0,3,1,4,478832.9,212800.0,266032.9,55.56,476.6300000000001,1.0748966033086942,7.49,1,8024.76,-14.76,Low,2022,11,77,0,0,0,1,0,Spring,0.0,Recent,45.7,Medium,0,-0.0674532,0,0,0,PCR_System_Academic,8169.122857142857,8207.427333333333,-16.66,90.42857142857143,95.73333333333333,-5.304761904761904,2,0,1,3800.47,55.56
2022-03-18,PCR_System,Government,6861.56,6568.09,103,3040.0,80,117,0,3,1,4,706740.68,313120.0,393620.68000000005,55.7,293.47000000000025,1.0446811782420764,4.47,1,8024.76,-14.5,Low,2022,11,77,0,0,0,1,0,Spring,0.0,Long_Ago,40.2,Medium,0,-0.05829,0,0,0,PCR_System_Government,7878.7871428571425,8153.096333333334,-15.84,89.42857142857143,96.93333333333334,-7.5047619047619065,2,2,1,3821.56,55.7
2022-03-19,PCR_System,Biotech,9086.59,9618.23,88,3040.0,49,91,0,3,1,5,799619.92,267520.0,532099.92,66.54,-531.6399999999994,0.9447257967422281,-5.53,0,8024.76,13.23,High,2022,11,78,0,0,0,1,1,Spring,0.0,Long_Ago,24.6,Low,0,0.03254580000000001,0,0,0,PCR_System_Biotech,7998.067142857143,8202.199666666667,10.78,86.14285714285714,96.1,-9.957142857142856,2,1,1,6046.59,66.54
2022-03-20,PCR_System,Government,6805.92,7374.42,100,3040.0,102,103,0,3,1,6,680592.0,304000.0,376592.0,55.33,-568.5,0.9229091915025182,-7.71,0,8024.76,-15.19,Low,2022,11,79,0,0,0,1,1,Spring,0.0,Long_Ago,51.3,High,0,-0.0779247,0,0,0,PCR_System_Government,7802.47,8142.817666666667,-16.42,90.42857142857143,97.56666666666666,-7.138095238095232,2,2,1,3765.92,55.33
2022-03-20,PCR_System,Pharma,9084.69,9309.72,123,3040.0,38,150,0,3,1,6,1117416.87,373920.0,743496.8700000001,66.54,-225.02999999999884,0.9758284889341464,-2.42,0,8024.76,13.21,High,2022,11,79,0,0,0,1,1,Spring,0.0,Long_Ago,19.1,Low,0,0.0252311,0,0,0,PCR_System_Pharma,7824.602857142857,8187.5053333333335,10.96,98.85714285714286,95.93333333333334,2.923809523809524,2,3,1,6044.69,66.54
2022-03-21,PCR_System,Academic,8371.79,8145.16,71,3040.0,120,129,0,3,1,0,594397.0900000001,215840.0,378557.0900000001,63.69,226.63000000000102,1.0278238855958632,2.78,1,8024.76,4.32,Medium,2022,12,80,0,0,0,1,0,Spring,0.0,Long_Ago,60.3,High,0,0.0260496,0,0,0,PCR_System_Academic,7864.788571428572,8207.716333333334,2.0,97.57142857142857,96.2,1.3714285714285666,2,0,1,5331.79,63.69
2022-03-22,PCR_System,Pharma,8800.45,9529.87,151,3040.0,130,127,0,3,1,1,1328867.9500000002,459040.0,869827.9500000002,65.46,-729.4200000000001,0.9234596064794168,-7.65,0,8024.76,9.67,High,2022,12,81,0,0,0,1,0,Spring,0.0,Long_Ago,65.3,High,0,0.0631451,0,0,0,PCR_System_Pharma,7978.7814285714285,8220.124,7.06,100.85714285714286,97.1,3.757142857142867,2,3,1,5760.45,65.46
2022-03-23,PCR_System,Academic,8870.18,9732.49,55,3040.0,197,135,0,3,1,2,487859.9,167200.0,320659.9,65.73,-862.3099999999995,0.9113988301041153,-8.86,0,8024.76,10.54,High,2022,12,82,0,0,0,1,0,Spring,0.0,Long_Ago,99.0,Very_High,1,0.104346,1,0,0,PCR_System_Academic,8268.740000000002,8245.425333333334,7.58,98.71428571428571,96.2,2.5142857142857054,2,0,1,5830.18,65.73
2022-03-23,PCR_System,Government,9096.37,8696.26,91,3040.0,129,80,0,3,1,2,827769.67,276640.0,551129.67,66.58,400.1100000000006,1.0460094339405677,4.6,1,8024.76,13.35,High,2022,12,82,0,0,0,1,0,Spring,0.0,Medium,64.8,High,0,0.086508,0,0,0,PCR_System_Government,8587.998571428572,8283.223333333333,9.82,97.0,97.0,0.0,2,2,1,6056.37,66.58
2022-03-24,PCR_System,Biotech,8845.12,9252.77,114,3040.0,65,119,0,3,1,3,1008343.68,346560.0,661783.68,65.63,-407.64999999999964,0.9559429230381821,-4.41,0,8024.76,10.22,High,2022,12,83,0,0,0,1,0,Spring,0.0,Long_Ago,32.7,Medium,0,0.03341940000000001,0,0,0,PCR_System_Biotech,8553.502857142857,8313.511999999999,6.39,100.71428571428571,96.16666666666667,4.547619047619037,2,1,1,5805.12,65.63
2022-03-26,PCR_System,Government,9026.7,8842.31,84,3040.0,162,164,0,3,1,5,758242.8,255360.0,502882.8000000001,66.32,184.39000000000124,1.020853148102702,2.09,1,8024.76,12.49,High,2022,12,85,0,0,0,1,1,Spring,0.0,Long_Ago,81.4,Very_High,1,0.1016686,1,0,0,PCR_System_Government,8870.757142857143,8343.016333333335,8.19,98.42857142857143,97.0,1.4285714285714306,2,2,1,5986.7,66.32
2022-03-26,PCR_System,Pharma,8998.52,9569.89,147,3040.0,94,26,0,3,1,5,1322782.4400000002,446880.0,875902.4400000002,66.22,-571.369999999999,0.9402950295144459,-5.97,0,8024.76,12.13,High,2022,12,85,0,0,0,1,1,Spring,0.0,Recent,47.2,Medium,0,0.05725360000000001,0,0,0,PCR_System_Pharma,8858.447142857143,8356.184,7.69,101.85714285714286,98.76666666666667,3.0904761904761955,2,3,1,5958.52,66.22
2022-03-28,PCR_System,Government,8312.18,8672.17,113,3040.0,147,132,0,3,1,0,939276.34,343520.0,595756.3400000001,63.43,-359.9899999999998,0.9584890517598248,-4.15,0,8024.76,3.58,Medium,2022,13,87,0,0,0,1,0,Spring,0.0,Long_Ago,73.9,High,0,0.026456200000000003,0,0,0,PCR_System_Government,8849.93142857143,8360.592333333334,-0.58,107.85714285714286,97.5,10.357142857142861,2,2,1,5272.18,63.43
2022-03-28,PCR_System,Government,7524.98,7802.45,104,3040.0,96,173,1,3,1,0,782597.9199999999,316160.0,466437.9199999999,59.6,-277.47000000000025,0.964438093163045,-3.56,0,8024.76,-6.23,Low,2022,13,87,0,0,0,1,0,Spring,277.47000000000025,Long_Ago,48.2,Medium,0,-0.030028600000000003,0,0,0,PCR_System_Government,8667.721428571429,8350.549666666666,-9.89,101.14285714285714,95.26666666666667,5.876190476190473,2,2,1,4484.98,59.6
2022-03-29,PCR_System,Pharma,7299.98,6753.04,146,3040.0,112,145,0,3,1,1,1065797.0799999998,443840.0,621957.0799999998,58.36,546.9399999999996,1.0809916718988781,8.1,1,8024.76,-9.03,Low,2022,13,88,0,0,0,1,0,Spring,0.0,Long_Ago,56.3,High,0,-0.05083889999999999,0,0,0,PCR_System_Pharma,8443.407142857142,8310.030666666667,-12.15,114.14285714285714,98.1,16.042857142857144,2,3,1,4259.98,58.36
2022-03-30,PCR_System,Academic,8252.58,7586.94,66,3040.0,26,80,0,3,1,2,544670.28,200640.0,344030.28,63.16,665.6400000000003,1.087734976156395,8.77,1,8024.76,2.84,Medium,2022,13,89,0,0,0,1,0,Spring,0.0,Medium,13.1,Low,0,0.0037204,0,0,0,PCR_System_Academic,8322.865714285716,8280.469666666666,-0.34,110.57142857142857,98.53333333333333,12.038095238095238,2,0,1,5212.58,63.16
2022-04-01,PCR_System,Government,8743.32,8825.27,78,3040.0,68,138,0,4,2,4,681978.96,237120.0,444858.96,65.23,-81.95000000000073,0.9907141651190274,-0.93,0,8024.76,8.95,High,2022,13,91,0,0,0,0,0,Spring,0.0,Long_Ago,34.2,Medium,0,0.030609,0,0,0,PCR_System_Government,8308.322857142857,8306.329,5.26,105.42857142857143,98.53333333333333,6.895238095238099,2,2,1,5703.32,65.23
2022-04-02,PCR_System,Government,7899.69,8602.79,108,3040.0,35,88,0,4,2,5,853166.5199999999,328320.0,524846.5199999999,61.52,-703.1000000000013,0.9182707005517976,-8.17,0,8024.76,-1.56,Medium,2022,13,92,0,0,0,0,1,Spring,0.0,Medium,17.6,Low,0,-0.0027456000000000004,0,0,0,PCR_System_Government,8147.3214285714275,8313.678333333333,-4.98,108.85714285714286,99.56666666666666,9.290476190476198,2,2,1,4859.69,61.52
2022-04-02,PCR_System,Government,8023.38,7868.67,95,3040.0,25,154,0,4,2,5,762221.1,288800.0,473421.1,62.11,154.71000000000004,1.019661518401458,1.97,1,8024.76,-0.02,Medium,2022,13,92,0,0,0,0,1,Spring,0.0,Long_Ago,12.6,Low,0,-2.5200000000000003e-05,0,0,0,PCR_System_Government,8008.015714285714,8275.047666666667,-3.04,101.42857142857143,99.63333333333334,1.7952380952380906,2,2,1,4983.38,62.11
2022-04-02,PCR_System,Government,6924.87,6746.39,113,3040.0,31,59,0,4,2,5,782510.3099999999,343520.0,438990.31,56.1,178.47999999999956,1.026455630344525,2.65,1,8024.76,-13.71,Low,2022,13,92,0,0,0,0,1,Spring,0.0,Medium,15.6,Low,0,-0.0213876,0,0,0,PCR_System_Government,7809.828571428571,8225.782666666668,-15.82,101.42857142857143,99.33333333333333,2.095238095238102,2,2,1,3884.87,56.1
2022-04-04,PCR_System,Pharma,7759.29,7093.58,181,3040.0,103,129,0,4,2,0,1404431.49,550240.0,854191.49,60.82,665.71,1.0938468305143525,9.38,1,8024.76,-3.31,Medium,2022,14,94,0,0,0,0,0,Spring,0.0,Long_Ago,51.8,High,0,-0.0171458,0,0,0,PCR_System_Pharma,7843.301428571428,8198.728000000001,-5.36,112.42857142857143,102.53333333333333,9.8952380952381,2,3,1,4719.29,60.82
2022-04-05,PCR_System,Academic,8011.37,7449.86,58,3040.0,66,174,0,4,2,1,464659.46,176320.0,288339.46,62.05,561.5100000000002,1.075371886183096,7.54,1,8024.76,-0.17,Medium,2022,14,95,0,0,0,0,0,Spring,0.0,Long_Ago,33.2,Medium,0,-0.0005644000000000001,0,0,0,PCR_System_Academic,7944.928571428572,8185.334666666667,-2.13,99.85714285714286,98.93333333333334,0.9238095238095241,2,0,1,4971.37,62.05
2022-04-05,PCR_System,Academic,7416.81,7279.0,76,3040.0,175,5,0,4,2,1,563677.56,231040.0,332637.56000000006,59.01,137.8100000000004,1.0189325456793517,1.89,1,8024.76,-7.58,Low,2022,14,95,0,0,0,0,0,Spring,0.0,Recent,87.9,Very_High,1,-0.06662820000000001,0,0,0,PCR_System_Academic,7825.532857142856,8178.245,-9.31,101.28571428571429,98.46666666666667,2.8190476190476232,2,0,1,4376.81,59.01
2022-04-05,PCR_System,Pharma,9063.08,8753.83,124,3040.0,19,4,0,4,2,1,1123821.92,376960.0,746861.9199999999,66.46,309.25,1.0353273938378973,3.53,1,8024.76,12.94,High,2022,14,95,0,0,0,0,0,Spring,0.0,Recent,9.5,Low,0,0.012292999999999998,0,0,0,PCR_System_Pharma,7871.212857142857,8208.776,10.41,107.85714285714286,100.73333333333333,7.123809523809527,2,3,1,6023.08,66.46
2022-04-06,PCR_System,Pharma,8364.69,9055.05,161,3040.0,52,82,0,4,2,2,1346715.09,489440.0,857275.0900000001,63.66,-690.3599999999988,0.9237596700183877,-7.62,0,8024.76,4.24,Medium,2022,14,96,0,0,0,0,0,Spring,0.0,Medium,26.1,Medium,0,0.0110664,0,0,0,PCR_System_Pharma,7937.641428571429,8191.135333333334,2.12,115.42857142857143,102.43333333333334,12.995238095238093,2,3,1,5324.69,63.66
2022-04-07,PCR_System,Academic,6850.18,7468.79,91,3040.0,145,148,1,4,2,3,623366.38,276640.0,346726.38,55.62,-618.6099999999997,0.9171740000723009,-8.28,0,8024.76,-14.64,Low,2022,14,97,0,0,0,0,0,Spring,618.6099999999997,Long_Ago,72.9,High,0,-0.10672560000000002,0,0,0,PCR_System_Academic,7770.041428571429,8144.420333333333,-15.89,114.85714285714286,101.76666666666667,13.090476190476195,2,0,1,3810.18,55.62
2022-04-07,PCR_System,Academic,8360.92,8917.71,74,3040.0,126,84,0,4,2,3,618708.08,224960.0,393748.08,63.64,-556.789999999999,0.9375635673283838,-6.24,0,8024.76,4.19,Medium,2022,14,97,0,0,0,0,0,Spring,0.0,Medium,63.3,High,0,0.026522700000000003,0,0,0,PCR_System_Academic,7975.191428571429,8150.614333333333,2.58,109.28571428571429,101.9,7.385714285714286,2,0,1,5320.92,63.64
