date,product,customer_segment,price,competitor_price,quantity_sold,unit_cost,inventory_level,days_since_promotion,competitor_promotion,month,quarter,day_of_week,revenue,cost,profit,margin_percent,price_diff_competitor,price_tier,year,week_of_year,day_of_year,is_academic_start,is_summer_slowdown,is_year_end,is_quarter_end,season,inventory_pct,inventory_status,high_inventory_flag,price_inventory_pressure,price_vs_product_norm,overpriced_overstocked,price_ma_7d,price_ma_30d,price_momentum,qty_ma_7d,qty_ma_30d,demand_trend,product_encoded,segment_encoded,season_encoded,profit_per_unit,margin_pct
2023-04-18,Microscope,Government,13043.81,12159.92,128,5700.0,99,164,0,4,2,1,1669607.68,729600.0,940007.68,56.3,883.8899999999994,Low,2023,16,108,0,0,0,0,Spring,49.7,Medium,0,64.8277357,-0.1289938841238112,0,14074.16857142857,14744.686,-11.54,98.85714285714286,98.83333333333333,0.023809523809532607,1,2,1,7343.81,56.3
2023-04-19,Microscope,Academic,14084.0,15294.24,61,5700.0,19,177,0,4,2,2,859124.0,347700.0,511424.0,59.53,-1210.2399999999998,Low,2023,16,109,0,0,0,0,Spring,9.5,Low,0,13.379800000000001,-0.05953474207304124,0,13937.58857142857,14761.839666666667,-4.59,96.14285714285714,97.33333333333333,-1.1904761904761898,1,0,1,8384.0,59.53
2023-04-19,Microscope,Academic,16308.4,15332.32,64,5700.0,54,40,1,4,2,2,1043737.6,364800.0,678937.6,65.05,976.0799999999999,High,2023,16,109,0,0,0,0,Spring,27.1,Medium,0,44.195764000000004,0.08900054049815491,0,14382.675714285715,14740.289999999999,10.64,95.71428571428571,96.1,-0.3857142857142861,1,0,1,10608.4,65.05
2023-04-19,Microscope,Biotech,16990.79,16067.77,122,5700.0,124,53,0,4,2,2,2072876.38,695400.0,1377476.38,66.45,923.0200000000004,High,2023,16,109,0,0,0,0,Spring,62.3,High,0,105.8526217,0.13456743110854816,0,14874.872857142856,14791.737666666666,14.87,101.57142857142857,96.7,4.871428571428567,1,1,1,11290.79,66.45
2023-04-20,Microscope,Academic,13877.11,14223.68,75,5700.0,15,82,0,4,2,3,1040783.25,427500.0,613283.25,58.93,-346.5699999999997,Low,2023,16,110,0,0,0,0,Spring,7.5,Low,0,10.407832500000001,-0.0733499122812568,0,14447.597142857145,14798.641,-6.23,98.14285714285714,96.06666666666666,2.076190476190476,1,0,1,8177.11,58.93
2023-04-20,Microscope,Pharma,14135.19,13403.45,138,5700.0,174,82,0,4,2,3,1950656.22,786600.0,1164056.22,59.68,731.7399999999998,Low,2023,16,110,0,0,0,0,Spring,87.4,Very_High,1,123.54156060000001,-0.05611650744131152,0,14603.888571428572,14734.116,-4.06,100.57142857142857,98.86666666666666,1.7047619047619094,1,3,1,8435.19,59.68
2023-04-21,Microscope,Biotech,14394.2,14097.47,138,5700.0,64,24,0,4,2,4,1986399.6,786600.0,1199799.6,60.4,296.7300000000014,Medium,2023,16,111,0,0,0,0,Spring,32.2,Medium,0,46.349324,-0.03882100144474365,0,14690.5,14710.651666666667,-2.15,103.71428571428571,100.83333333333333,2.8809523809523796,1,1,1,8694.2,60.4
2023-04-21,Microscope,Government,14757.53,13578.38,96,5700.0,186,167,0,4,2,4,1416722.88,547200.0,869522.8800000001,61.38,1179.1500000000015,Medium,2023,16,111,0,0,0,0,Spring,93.5,Very_High,1,137.98290550000002,-0.014559481836493023,0,14935.317142857142,14758.138666666666,-0.0,99.14285714285714,101.1,-1.9571428571428555,1,2,1,9057.53,61.38
2023-04-22,Microscope,Academic,13922.51,13501.63,72,5700.0,176,55,0,4,2,5,1002420.72,410400.0,592020.72,59.06,420.880000000001,Low,2023,16,112,0,0,0,0,Spring,88.4,Very_High,1,123.0749884,-0.07031830743108046,0,14912.247142857144,14748.375333333333,-5.6,100.71428571428571,98.56666666666666,2.1476190476190453,1,0,1,8222.51,59.06
2023-04-24,Microscope,Pharma,16970.68,18600.66,162,5700.0,140,44,1,4,2,0,2749250.16,923400.0,1825850.16,66.41,-1629.9799999999996,High,2023,17,114,0,0,0,0,Spring,70.4,High,0,119.47358720000003,0.1332245770658819,0,15006.858571428573,14873.786,14.1,114.71428571428571,101.33333333333333,13.38095238095238,1,3,1,11270.68,66.41
2023-04-24,Microscope,Government,13200.8,12969.75,128,5700.0,31,105,1,4,2,0,1689702.4,729600.0,960102.4,56.82,231.04999999999927,Low,2023,17,114,0,0,0,0,Spring,15.6,Low,0,20.593247999999996,-0.11851080823330044,0,14465.43142857143,14778.769333333332,-10.68,115.57142857142857,103.06666666666666,12.504761904761907,1,2,1,7500.8,56.82
2023-04-25,Microscope,Biotech,14209.81,13966.55,129,5700.0,101,162,0,4,2,1,1833065.49,735300.0,1097765.49,59.89,243.26000000000022,Medium,2023,17,115,0,0,0,0,Spring,50.8,High,0,72.1858348,-0.05113372431531686,0,14512.960000000001,14761.822333333334,-3.74,123.28571428571429,104.63333333333334,18.652380952380952,1,1,1,8509.81,59.89
2023-04-26,Microscope,Pharma,13774.0,14545.37,167,5700.0,93,82,0,4,2,2,2300258.0,951900.0,1348358.0,58.62,-771.3700000000008,Low,2023,17,116,0,0,0,0,Spring,46.7,Medium,0,64.32458000000001,-0.08023512761389308,0,14461.361428571428,14684.357666666667,-6.2,127.42857142857143,107.5,19.92857142857143,1,3,1,8074.0,58.62
2023-04-26,Microscope,Government,15588.09,16354.09,93,5700.0,10,76,0,4,2,2,1449692.37,530100.0,919592.37,63.43,-766.0,Medium,2023,17,116,0,0,0,0,Spring,5.0,Low,0,7.794045000000001,0.040901525308055,0,14631.917142857143,14757.869666666667,5.63,121.0,108.06666666666666,12.933333333333337,1,2,1,9888.09,63.43
2023-04-26,Microscope,Government,16842.9,16768.43,95,5700.0,106,93,0,4,2,2,1600075.5000000002,541500.0,1058575.5000000002,66.16,74.47000000000116,High,2023,17,116,0,0,0,0,Spring,53.3,High,0,89.77265699999998,0.12469201169681732,0,14929.827142857144,14795.440666666667,13.84,120.85714285714286,109.4,11.457142857142856,1,2,1,11142.9,66.16
2023-04-27,Microscope,Academic,16047.57,16963.42,73,5700.0,74,83,0,4,2,3,1171472.61,416100.0,755372.6099999999,64.48,-915.8499999999985,High,2023,17,117,0,0,0,0,Spring,37.2,Medium,0,59.6969604,0.07158350320583111,0,15233.407142857142,14787.599333333334,8.52,121.0,108.2,12.799999999999997,1,0,1,10347.57,64.48
2023-04-27,Microscope,Government,15884.57,17391.66,89,5700.0,137,83,0,4,2,3,1413726.73,507300.0,906426.73,64.12,-1507.0900000000001,High,2023,17,117,0,0,0,0,Spring,68.8,High,0,109.28584159999998,0.060699106937576755,0,15078.24857142857,14746.761666666665,7.72,110.57142857142857,107.96666666666667,2.604761904761901,1,2,1,10184.57,64.12
2023-04-27,Microscope,Biotech,15417.59,15625.23,135,5700.0,111,25,0,4,2,3,2081374.65,769500.0,1311874.65,63.03,-207.63999999999942,Medium,2023,17,117,0,0,0,0,Spring,55.8,High,0,86.0301522,0.029516313260586496,0,15394.932857142858,14746.933333333332,4.55,111.57142857142857,108.33333333333333,3.238095238095241,1,1,1,9717.59,63.03
2023-04-28,Microscope,Academic,13904.91,14606.04,73,5700.0,93,133,0,4,2,4,1015058.43,416100.0,598958.4299999999,59.01,-701.130000000001,Low,2023,17,118,0,0,0,0,Spring,46.7,Medium,0,64.9359297,-0.07149355512630304,0,15351.375714285716,14785.285,-5.95,103.57142857142857,106.3,-2.7285714285714278,1,0,1,8204.91,59.01
2023-04-28,Microscope,Biotech,12826.06,13978.3,120,5700.0,184,48,1,4,2,4,1539127.2,684000.0,855127.2,55.56,-1152.2399999999998,Low,2023,17,118,0,0,0,0,Spring,92.5,Very_High,1,118.641055,-0.14353423558032888,0,15215.955714285714,14717.806,-12.85,96.85714285714286,106.73333333333333,-9.876190476190473,1,1,1,7126.06,55.56
2023-04-29,Microscope,Academic,15928.66,15261.18,58,5700.0,23,38,0,4,2,5,923862.28,330600.0,593262.28,64.22,667.4799999999996,High,2023,17,119,0,0,0,0,Spring,11.6,Low,0,18.477245599999996,0.06364323596498372,0,15264.608571428571,14819.924666666666,7.48,91.85714285714286,106.16666666666667,-14.30952380952381,1,0,1,10228.66,64.22
2023-04-30,Microscope,Pharma,14446.45,14207.32,167,5700.0,93,22,1,4,2,6,2412557.15,951900.0,1460657.15,60.54,239.13000000000102,Medium,2023,17,120,0,0,0,0,Spring,46.7,Medium,0,67.46492150000002,-0.03533198484955169,0,14922.25857142857,14775.898333333334,-2.23,102.14285714285714,107.5,-5.357142857142861,1,3,1,8746.45,60.54
2023-05-01,Microscope,Government,14077.47,12695.04,109,5700.0,96,102,0,5,2,0,1534444.23,621300.0,913144.23,59.51,1382.4299999999985,Low,2023,18,121,0,0,0,0,Spring,48.2,Medium,0,67.8534054,-0.05997078567814375,0,14640.815714285713,14730.045,-4.43,107.28571428571429,107.6,-0.3142857142857025,1,2,1,8377.47,59.51
2023-05-01,Microscope,Pharma,15358.94,16404.6,140,5700.0,177,136,1,5,2,0,2150251.6,798000.0,1352251.6,62.89,-1045.659999999998,Medium,2023,18,121,0,0,0,0,Spring,88.9,Very_High,1,136.54097660000002,0.02559993386713181,1,14565.725714285712,14715.580333333333,4.37,114.57142857142857,106.53333333333333,8.038095238095238,1,3,1,9658.94,62.89
2023-05-02,Microscope,Academic,16622.2,15016.99,60,5700.0,30,63,0,5,2,1,997332.0,342000.0,655332.0,65.71,1605.210000000001,High,2023,18,122,0,0,0,0,Spring,15.1,Low,0,25.099522,0.10995467270047533,0,14737.812857142857,14768.318333333333,12.55,103.85714285714286,105.86666666666666,-2.009523809523799,1,0,1,10922.2,65.71
2023-05-02,Microscope,Government,15019.73,15908.83,118,5700.0,89,66,1,5,2,1,1772328.14,672600.0,1099728.14,62.05,-889.1000000000004,Medium,2023,18,122,0,0,0,0,Spring,44.7,Medium,0,67.1381931,0.0029490378048338418,0,14897.072857142857,14829.216333333334,1.28,110.28571428571429,107.56666666666666,2.719047619047629,1,2,1,9319.73,62.05
2023-05-03,Microscope,Pharma,16170.16,14710.85,163,5700.0,30,92,0,5,2,2,2635736.08,929100.0,1706636.08,64.75,1459.3099999999995,High,2023,18,123,0,0,0,0,Spring,15.1,Low,0,24.416941599999998,0.07976950405567959,0,15374.801428571427,14916.708,8.4,116.42857142857143,110.3,6.128571428571433,1,3,1,10470.16,64.75
2023-05-03,Microscope,Pharma,15879.38,16554.82,168,5700.0,101,62,0,5,2,2,2667735.84,957600.0,1710135.84,64.1,-675.4400000000005,High,2023,18,123,0,0,0,0,Spring,50.8,High,0,80.6672504,0.06035254241836052,0,15367.761428571428,14883.752666666667,6.69,132.14285714285714,112.6,19.542857142857144,1,3,1,10179.38,64.1
2023-05-03,Microscope,Academic,14135.74,13994.31,66,5700.0,100,65,0,5,2,2,932958.84,376200.0,556758.84,59.68,141.4300000000003,Low,2023,18,123,0,0,0,0,Spring,50.3,Medium,0,71.10277219999999,-0.05607978095083586,0,15323.374285714284,14920.239000000001,-5.26,117.71428571428571,110.76666666666667,6.9476190476190425,1,0,1,8435.74,59.68
2023-05-03,Microscope,Biotech,12836.56,12207.03,144,5700.0,151,172,0,5,2,2,1848464.64,820800.0,1027664.64,55.6,629.5299999999988,Low,2023,18,123,0,0,0,0,Spring,75.9,Very_High,1,97.4294904,-0.14283309348942905,0,15146.101428571428,14888.527,-13.78,122.71428571428571,111.7,11.014285714285705,1,1,1,7136.56,55.6
2023-05-05,Microscope,Government,16837.97,15506.02,101,5700.0,105,138,0,5,2,4,1700634.9700000002,575700.0,1124934.9700000002,66.15,1331.9500000000007,High,2023,18,125,0,0,0,0,Spring,52.8,High,0,88.90448160000001,0.12436280879128052,0,15357.391428571429,15014.999,12.14,117.14285714285714,110.8,6.342857142857142,1,2,1,11137.97,66.15
2023-05-06,Microscope,Government,15897.71,16920.51,79,5700.0,90,151,0,5,2,5,1255919.09,450300.0,805619.0899999999,64.15,-1022.7999999999993,High,2023,18,126,0,0,0,0,Spring,45.2,Medium,0,71.8576492,0.06157653618275992,0,15253.892857142857,15075.456,5.45,119.85714285714286,111.4,8.457142857142856,1,2,1,10197.71,64.15
2023-05-06,Microscope,Pharma,15729.33,16694.64,151,5700.0,34,126,0,5,2,5,2375128.83,860700.0,1514428.83,63.76,-965.3099999999995,High,2023,18,126,0,0,0,0,Spring,17.1,Low,0,26.8971543,0.050332888062215995,0,15355.264285714284,15056.153666666669,4.47,124.57142857142857,114.3,10.271428571428572,1,3,1,10029.33,63.76
2023-05-08,Microscope,Academic,16751.08,17015.1,68,5700.0,169,75,0,5,2,0,1139073.4400000002,387600.0,751473.4400000002,65.97,-264.0199999999968,High,2023,19,128,0,0,0,0,Spring,84.9,Very_High,1,142.21666920000004,0.11856069105049147,1,15438.25285714286,15048.163333333332,11.32,111.0,112.5,-1.5,1,0,1,11051.08,65.97
2023-05-09,Microscope,Academic,15777.38,16692.19,63,5700.0,124,151,0,5,2,1,993974.94,359100.0,634874.94,63.87,-914.8099999999995,High,2023,19,129,0,0,0,0,Spring,62.3,High,0,98.2930774,0.053541447821047986,0,15423.68142857143,15111.505666666666,4.41,96.0,112.1,-16.099999999999994,1,0,1,10077.38,63.87
2023-05-09,Microscope,Biotech,16563.24,16473.45,118,5700.0,102,123,1,5,2,1,1954462.3200000003,672600.0,1281862.3200000003,65.59,89.79000000000087,High,2023,19,129,0,0,0,0,Spring,51.3,High,0,84.96942120000001,0.10601759292147983,0,15770.467142857144,15192.440666666665,9.02,103.42857142857143,111.43333333333334,-8.004761904761907,1,1,1,10863.24,65.59
2023-05-11,Microscope,Government,16990.72,17362.5,103,5700.0,21,149,0,5,2,3,1750044.16,587100.0,1162944.16,66.45,-371.77999999999884,High,2023,19,131,0,0,0,0,Spring,10.6,Low,0,18.0101632,0.1345627568279422,0,16363.918571428572,15278.991333333333,11.2,97.57142857142857,110.26666666666667,-12.695238095238096,1,2,1,11290.72,66.45
2023-05-11,Microscope,Government,15092.57,15227.72,92,5700.0,135,132,0,5,2,3,1388516.44,524400.0,864116.44,62.23,-135.14999999999964,Medium,2023,19,131,0,0,0,0,Spring,67.8,High,0,102.3276246,0.007812960652561747,0,16114.575714285715,15290.159333333335,-1.29,96.28571428571429,110.13333333333334,-13.847619047619048,1,2,1,9392.57,62.23
2023-05-11,Microscope,Academic,15487.95,14579.62,63,5700.0,93,43,0,5,2,3,975740.85,359100.0,616640.8500000001,63.2,908.3299999999999,Medium,2023,19,131,0,0,0,0,Spring,46.7,Medium,0,72.3287265,0.03421463302398761,0,16056.038571428575,15342.340666666667,0.95,94.0,109.83333333333333,-15.833333333333329,1,0,1,9787.95,63.2
2023-05-12,Microscope,Academic,15612.18,17015.7,81,5700.0,150,96,0,5,2,4,1264586.58,461700.0,802886.5800000001,63.49,-1403.5200000000004,Medium,2023,19,132,0,0,0,0,Spring,75.4,High,1,117.71583720000001,0.042510145590890884,1,16039.302857142859,15297.057333333334,2.06,84.0,107.13333333333334,-23.13333333333334,1,0,1,9912.18,63.49
2023-05-12,Microscope,Pharma,16334.13,16116.59,119,5700.0,45,86,0,5,2,4,1943761.47,678300.0,1265461.47,65.1,217.53999999999905,High,2023,19,132,0,0,0,0,Spring,22.6,Low,0,36.9151338,0.09071867249804559,0,15979.738571428574,15401.501666666669,6.06,91.28571428571429,106.83333333333333,-15.547619047619037,1,3,1,10634.13,65.1
2023-05-12,Microscope,Biotech,15483.75,16852.84,102,5700.0,172,178,0,5,2,4,1579342.5,581400.0,997942.5,63.19,-1369.0900000000001,Medium,2023,19,132,0,0,0,0,Spring,86.4,Very_High,1,133.77960000000002,0.03393417618762764,1,15937.79142857143,15443.966333333336,0.26,96.85714285714286,105.93333333333334,-9.076190476190476,1,1,1,9783.75,63.19
2023-05-13,Microscope,Academic,16232.96,14636.59,56,5700.0,26,37,0,5,2,5,909045.76,319200.0,589845.76,64.89,1596.369999999999,High,2023,19,133,0,0,0,0,Spring,13.1,Low,0,21.2651776,0.08396300151363274,0,15890.608571428571,15525.931666666667,4.55,88.0,102.23333333333333,-14.233333333333334,1,0,1,10532.96,64.89
2023-05-13,Microscope,Government,15411.1,15419.6,98,5700.0,36,62,0,5,2,5,1510287.8,558600.0,951687.8,63.01,-8.5,Medium,2023,19,133,0,0,0,0,Spring,18.1,Low,0,27.894091000000003,0.029082940672973193,0,15664.948571428571,15520.032000000001,-0.7,87.28571428571429,102.4,-15.114285714285714,1,2,1,9711.1,63.01
2023-05-13,Microscope,Pharma,14048.95,12699.64,159,5700.0,77,135,0,5,2,5,2233783.0500000003,906300.0,1327483.0500000005,59.43,1349.3100000000013,Low,2023,19,133,0,0,0,0,Spring,38.7,Medium,0,54.369436500000006,-0.061875221147902025,0,15515.86,15426.900333333333,-8.93,96.85714285714286,104.53333333333333,-7.67619047619047,1,3,1,8348.95,59.43
2023-05-14,Microscope,Biotech,16074.29,14652.52,114,5700.0,12,118,0,5,2,6,1832469.06,649800.0,1182669.06,64.54,1421.7700000000004,High,2023,19,134,0,0,0,0,Spring,6.0,Low,0,9.644574,0.07336774288857816,0,15599.622857142856,15427.791000000001,4.19,104.14285714285714,105.9,-1.7571428571428669,1,1,1,10374.29,64.54
2023-05-15,Microscope,Government,13780.44,13853.87,103,5700.0,82,43,0,5,2,0,1419385.32,587100.0,832285.3200000001,58.64,-73.43000000000029,Low,2023,20,135,0,0,0,0,Spring,41.2,Medium,0,56.77541280000001,-0.07980509379814116,0,15337.945714285715,15357.653333333334,-10.27,107.28571428571429,106.36666666666666,0.9190476190476318,1,2,1,8080.44,58.64
2023-05-15,Microscope,Biotech,16894.74,17071.93,115,5700.0,36,5,0,5,2,0,1942895.1,655500.0,1287395.1,66.26,-177.1899999999987,High,2023,20,135,0,0,0,0,Spring,18.1,Low,0,30.579479400000007,0.12815365036274556,0,15418.032857142858,15406.891666666666,9.66,106.71428571428571,105.7,1.0142857142857054,1,1,1,11194.74,66.26
2023-05-15,Microscope,Pharma,14474.15,15205.19,136,5700.0,74,32,0,5,2,0,1968484.4,775200.0,1193284.4,60.62,-731.0400000000009,Medium,2023,20,135,0,0,0,0,Spring,37.2,Medium,0,53.843838000000005,-0.03348230523832081,0,15273.804285714286,15425.866333333335,-6.17,111.57142857142857,107.8,3.7714285714285722,1,3,1,8774.15,60.62
2023-05-15,Microscope,Biotech,14670.87,14502.78,122,5700.0,48,4,0,5,2,0,1789846.14,695400.0,1094446.14,61.15,168.09000000000015,Medium,2023,20,135,0,0,0,0,Spring,24.1,Low,0,35.35679670000001,-0.02034624122671953,0,15050.648571428572,15487.360000000002,-5.27,121.0,107.86666666666666,13.13333333333334,1,1,1,8970.87,61.15
2023-05-15,Microscope,Pharma,15245.84,15958.97,121,5700.0,82,80,0,5,2,0,1844746.64,689700.0,1155046.64,62.61,-713.1299999999992,Medium,2023,20,135,0,0,0,0,Spring,41.2,Medium,0,62.81286080000001,0.018047631916582294,0,15027.039999999999,15464.599333333334,-1.41,124.28571428571429,109.96666666666667,14.319047619047623,1,3,1,9545.84,62.61
2023-05-16,Microscope,Academic,14151.88,15334.83,67,5700.0,83,46,0,5,2,1,948175.96,381900.0,566275.96,59.72,-1182.9500000000007,Low,2023,20,136,0,0,0,0,Spring,41.7,Medium,0,59.0133396,-0.05500202539396703,0,15041.744285714287,15454.780333333332,-8.43,111.14285714285714,106.63333333333334,4.509523809523799,1,0,1,8451.88,59.72
2023-05-17,Microscope,Government,14013.31,13057.67,115,5700.0,44,175,0,5,2,2,1611530.65,655500.0,956030.65,59.32,955.6399999999994,Low,2023,20,137,0,0,0,0,Spring,22.1,Low,0,30.969415099999996,-0.06425509773072778,0,14747.31857142857,15452.641666666666,-9.31,111.28571428571429,106.83333333333333,4.452380952380963,1,2,1,8313.31,59.32
2023-05-19,Microscope,Pharma,16961.18,17741.05,132,5700.0,167,35,0,5,2,4,2238875.76,752400.0,1486475.7600000002,66.39,-779.869999999999,High,2023,20,139,0,0,0,0,Spring,83.9,Very_High,1,142.30430020000003,0.13259021041221064,1,15201.710000000001,15506.049666666666,9.38,115.42857142857143,106.56666666666666,8.861904761904768,1,3,1,11261.18,66.39
2023-05-20,Microscope,Government,14562.39,13659.63,112,5700.0,178,76,1,5,2,5,1630987.68,638400.0,992587.68,60.86,902.7600000000002,Medium,2023,20,140,0,0,0,0,Spring,89.4,Very_High,1,130.1877666,-0.02759004065727319,0,14868.517142857145,15437.389333333333,-5.67,115.0,108.3,6.700000000000003,1,2,1,8862.39,60.86
2023-05-20,Microscope,Government,15216.46,16376.69,96,5700.0,67,46,0,5,2,5,1460780.16,547200.0,913580.16,62.54,-1160.2300000000014,Medium,2023,20,140,0,0,0,0,Spring,33.7,Medium,0,51.2794702,0.0160857695708073,0,14974.561428571427,15443.947000000002,-1.47,109.28571428571429,107.56666666666666,1.719047619047629,1,2,1,9516.46,62.54
2023-05-20,Microscope,Pharma,12953.37,13836.22,174,5700.0,185,62,0,5,2,5,2253886.3800000004,991800.0,1262086.3800000004,56.0,-882.8499999999985,Low,2023,20,140,0,0,0,0,Spring,93.0,Very_High,1,120.46634100000001,-0.13503305466676155,0,14729.204285714286,15336.720666666666,-15.54,116.71428571428571,107.93333333333334,8.780952380952371,1,3,1,7253.37,56.0
2023-05-22,Microscope,Academic,16192.39,17152.2,62,5700.0,79,52,0,5,2,0,1003928.18,353400.0,650528.1799999999,64.8,-959.8100000000013,High,2023,21,142,0,0,0,0,Spring,39.7,Medium,0,64.2837883,0.08125392202527032,0,14864.425714285713,15347.154333333334,5.51,108.28571428571429,104.4,3.885714285714286,1,0,1,10492.39,64.8
2023-05-23,Microscope,Academic,15456.42,15784.28,71,5700.0,194,43,0,5,2,1,1097405.82,404700.0,692705.8200000001,63.12,-327.8600000000006,Medium,2023,21,143,0,0,0,0,Spring,97.5,Very_High,1,150.700095,0.032109203488171256,1,15050.788571428571,15391.177,0.42,108.85714285714286,104.56666666666666,4.290476190476198,1,0,1,9756.42,63.12
2023-05-24,Microscope,Pharma,14089.49,14724.55,181,5700.0,170,136,0,5,2,2,2550197.69,1031700.0,1518497.69,59.54,-635.0599999999995,Low,2023,21,144,0,0,0,0,Spring,85.4,Very_High,1,120.32424460000001,-0.0591681449226565,0,15061.671428571428,15432.941333333332,-8.71,118.28571428571429,105.8,12.485714285714295,1,3,1,8389.49,59.54
2023-05-24,Microscope,Academic,14677.07,14621.89,80,5700.0,195,13,0,5,2,2,1174165.6,456000.0,718165.6000000001,61.16,55.18000000000029,Medium,2023,21,144,0,0,0,0,Spring,98.0,Very_High,1,143.835286,-0.019932233515902564,0,14735.369999999999,15360.911333333333,-4.45,110.85714285714286,105.1,5.757142857142867,1,0,1,8977.07,61.16
2023-05-24,Microscope,Biotech,16239.24,17601.09,132,5700.0,74,64,0,5,2,2,2143579.68,752400.0,1391179.6800000002,64.9,-1361.8500000000004,High,2023,21,144,0,0,0,0,Spring,37.2,Medium,0,60.40997280000001,0.08438235125942811,0,14974.92,15372.295666666667,5.64,113.71428571428571,106.86666666666666,6.847619047619048,1,1,1,10539.24,64.9
2023-05-25,Microscope,Academic,13216.79,14104.71,85,5700.0,12,153,0,5,2,3,1123427.15,484500.0,638927.1500000001,56.87,-887.9199999999983,Low,2023,21,145,0,0,0,0,Spring,6.0,Low,0,7.930074,-0.11744306899201576,0,14689.252857142857,15288.544333333331,-13.55,112.14285714285714,104.66666666666667,7.476190476190467,1,0,1,7516.79,56.87
2023-05-25,Microscope,Academic,16010.8,16460.2,77,5700.0,118,90,0,5,2,3,1232831.6,438900.0,793931.5999999999,64.4,-449.40000000000146,High,2023,21,145,0,0,0,0,Spring,59.3,High,0,94.94404399999999,0.06912817037893713,0,15126.028571428571,15263.868333333336,4.89,98.28571428571429,104.96666666666667,-6.680952380952377,1,0,1,10310.8,64.4
2023-05-25,Microscope,Pharma,14391.58,13068.66,128,5700.0,74,109,0,5,2,3,1842122.24,729600.0,1112522.24,60.39,1322.92,Medium,2023,21,145,0,0,0,0,Spring,37.2,Medium,0,53.536677600000004,-0.03899595309028252,0,14868.77,15217.675,-5.43,107.71428571428571,107.13333333333334,0.5809523809523682,1,3,1,8691.58,60.39
2023-05-26,Microscope,Academic,15262.82,15031.5,80,5700.0,38,125,0,5,2,4,1221025.6,456000.0,765025.6000000001,62.65,231.3199999999997,Medium,2023,21,146,0,0,0,0,Spring,19.1,Low,0,29.1519862,0.019181478840723118,0,14841.112857142856,15174.327666666668,0.58,109.0,105.86666666666666,3.13333333333334,1,0,1,9562.82,62.65
2023-05-26,Microscope,Pharma,13167.05,12460.56,179,5700.0,106,140,0,5,2,4,2356901.95,1020300.0,1336601.9499999995,56.71,706.4899999999998,Low,2023,21,146,0,0,0,0,Spring,53.3,High,0,70.1803765,-0.12076447923976416,0,14709.335714285715,15046.872,-12.49,108.71428571428571,108.4,0.3142857142857025,1,3,1,7467.05,56.71
2023-05-27,Microscope,Pharma,13153.34,14361.44,176,5700.0,8,111,0,5,2,5,2314987.84,1003200.0,1311787.84,56.66,-1208.1000000000004,Low,2023,21,147,0,0,0,0,Spring,4.0,Low,0,5.261336,-0.12167997048416758,0,14491.66,14982.231,-12.21,122.42857142857143,111.2,11.228571428571428,1,3,1,7453.34,56.66
2023-05-27,Microscope,Pharma,14628.85,14045.43,161,5700.0,66,17,1,5,2,5,2355244.85,917700.0,1437544.85,61.04,583.4200000000001,Medium,2023,21,147,0,0,0,0,Spring,33.2,Medium,0,48.567782,-0.02315214509906341,0,14261.604285714287,14953.594333333333,-2.17,126.57142857142857,114.46666666666667,12.1047619047619,1,3,1,8928.85,61.04
2023-05-27,Microscope,Government,13627.75,13778.39,111,5700.0,104,69,0,5,2,5,1512680.25,632700.0,879980.25,58.17,-150.63999999999942,Low,2023,21,147,0,0,0,0,Spring,52.3,High,0,71.2731325,-0.09000103530856915,0,14320.312857142857,14887.446666666665,-8.46,130.28571428571428,115.46666666666667,14.819047619047609,1,2,1,7927.75,58.17
2023-05-28,Microscope,Biotech,14642.47,14904.82,126,5700.0,154,100,1,5,2,6,1844951.22,718200.0,1126751.22,61.07,-262.35000000000036,Medium,2023,21,148,0,0,0,0,Spring,77.4,Very_High,1,113.3327178,-0.022242663644010566,0,14124.837142857143,14831.057999999999,-1.27,137.28571428571428,115.7,21.585714285714275,1,1,1,8942.47,61.07
2023-05-29,Microscope,Pharma,16292.65,15151.08,165,5700.0,134,107,0,5,2,0,2688287.25,940500.0,1747787.25,65.01,1141.5699999999997,High,2023,22,149,0,0,0,0,Spring,67.3,High,0,109.64953449999999,0.08794882736180519,0,14396.41857142857,14858.021333333334,9.66,142.57142857142858,117.8,24.771428571428586,1,3,1,10592.65,65.01
2023-05-29,Microscope,Pharma,13043.96,11782.04,162,5700.0,117,23,0,5,2,0,2113121.52,923400.0,1189721.52,56.3,1261.9199999999983,Low,2023,22,149,0,0,0,0,Spring,58.8,High,0,76.69848479999999,-0.1289838678082269,0,14079.438571428573,14751.721333333333,-11.58,154.28571428571428,121.33333333333333,32.95238095238095,1,3,1,7343.96,56.3
2023-05-29,Microscope,Pharma,16262.3,16311.82,139,5700.0,177,75,0,5,2,0,2260459.7,792300.0,1468159.6999999995,64.95,-49.52000000000044,High,2023,22,149,0,0,0,0,Spring,88.9,Very_High,1,144.571847,0.08592219284191854,1,14521.617142857142,14780.094666666666,10.03,148.57142857142858,122.7,25.87142857142858,1,3,1,10562.3,64.95
2023-05-30,Microscope,Academic,17168.14,16754.71,68,5700.0,87,19,1,5,2,1,1167433.52,387600.0,779833.52,66.8,413.4300000000003,High,2023,22,150,0,0,0,0,Spring,43.7,Medium,0,75.02477180000001,0.14641005490103218,0,15095.16,14884.067666666666,15.35,133.14285714285714,119.66666666666667,13.476190476190467,1,0,1,11468.14,66.8
